origin_stop_id,reachable_stop_id,walking_time
at:49:1193:0,at:49:196:0,0 days 00:03:43.691320800
at:49:1193:0,at:49:804:0,0 days 00:04:59.230246800
at:49:1195:0,at:49:1054:0,0 days 00:04:38.194003200
at:49:1195:0,at:49:1491:0,0 days 00:04:08.458860
at:49:1196:0,at:49:1506:0,0 days 00:03:31.610016
at:49:1196:0,at:49:1513:0,0 days 00:03:31.026571200
at:49:1197:0,at:49:1169:0,0 days 00:04:58.611309600
at:49:1197:0,at:49:122:0,0 days 00:02:20.998053600
at:49:1197:0,at:49:1654:0,0 days 00:04:21.300430800
at:49:1197:0,at:49:742:0,0 days 00:04:08.208170400
at:49:1198:0,at:49:1119:0,0 days 00:03:51.170158800
at:49:1198:0,at:49:1145:0,0 days 00:04:59.037409200
at:49:1198:0,at:49:13:0,0 days 00:03:40.488728400
at:49:1198:0,at:49:419:0,0 days 00:03:04.814737200
at:49:1198:0,at:49:619:0,0 days 00:04:29.237026800
at:49:1198:0,at:49:838:0,0 days 00:01:56.259966
at:49:1199:0,at:49:115:0,0 days 00:02:41.578746
at:49:1199:0,at:49:1315:0,0 days 00:01:20.165476800
at:49:1199:0,at:49:283:0,0 days 00:01:35.745067200
at:49:1199:0,at:49:765:0,0 days 00:03:34.589556
at:49:1199:0,at:49:821:0,0 days 00:02:33.640080
at:49:12:0,at:49:1664:0,0 days 00:03:34.733854800
at:49:12:0,at:49:1713:0,0 days 00:03:34.462450800
at:49:12:0,at:49:877:0,0 days 00:03:09.441673200
at:49:120:0,at:49:1019:0,0 days 00:02:46.302558
at:49:120:0,at:49:1066:0,0 days 00:04:12.530992800
at:49:120:0,at:49:79:0,0 days 00:04:39.761569200
at:49:1200:0,at:49:1179:0,0 days 00:03:15.108609600
at:49:1200:0,at:49:458:0,0 days 00:03:46.352167200
at:49:1200:0,at:49:556:0,0 days 00:02:59.465389200
at:49:1201:0,at:49:1504:0,0 days 00:02:00.919514400
at:49:1201:0,at:49:577:0,0 days 00:04:29.828294400
at:49:1201:0,at:49:66:0,0 days 00:04:53.465610
at:49:1202:0,at:49:287:0,0 days 00:04:30.841136400
at:49:1203:0,at:49:1033:0,0 days 00:01:53.089845600
at:49:1203:0,at:49:1090:0,0 days 00:01:52.256301600
at:49:1203:0,at:49:1129:0,0 days 00:03:06.165324
at:49:1203:0,at:49:1144:0,0 days 00:02:50.883979200
at:49:1203:0,at:49:1145:0,0 days 00:04:23.895865200
at:49:1203:0,at:49:13:0,0 days 00:04:21.720802799
at:49:1203:0,at:49:1320:0,0 days 00:04:54.927328800
at:49:1203:0,at:49:1369:0,0 days 00:04:32.599178400
at:49:1203:0,at:49:157:0,0 days 00:03:10.234983600
at:49:1203:0,at:49:213:0,0 days 00:01:40.561914
at:49:1203:0,at:49:415:0,0 days 00:04:18.414116400
at:49:1203:0,at:49:498:0,0 days 00:04:20.575552800
at:49:1203:0,at:49:506:0,0 days 00:04:16.273754400
at:49:1203:0,at:49:544:0,0 days 00:02:51.293187600
at:49:1204:0,at:49:1209:0,0 days 00:03:00.151351200
at:49:1204:0,at:49:884:0,0 days 00:01:41.318061600
at:49:1205:0,at:49:1209:0,0 days 00:04:52.060612800
at:49:1205:0,at:49:411:0,0 days 00:02:35.103962400
at:49:1205:0,at:49:47:0,0 days 00:04:27.192064800
at:49:1205:0,at:49:641:0,0 days 00:02:08.643836400
at:49:1206:0,at:49:1568:0,0 days 00:03:48.849825600
at:49:1206:0,at:49:283:0,0 days 00:04:10.609500
at:49:1206:0,at:49:821:0,0 days 00:03:12.449574
at:49:1207:0,at:49:1399:0,0 days 00:03:50.419216799
at:49:1207:0,at:49:140:0,0 days 00:04:02.305340400
at:49:1207:0,at:49:1551:0,0 days 00:04:33.594164400
at:49:1208:0,at:49:395:0,0 days 00:04:45.873138
at:49:1208:0,at:49:711:0,0 days 00:03:16.915053600
at:49:1209:0,at:49:1204:0,0 days 00:03:00.151351200
at:49:1209:0,at:49:1205:0,0 days 00:04:52.060612800
at:49:1209:0,at:49:411:0,0 days 00:02:17.037733199
at:49:1209:0,at:49:884:0,0 days 00:04:41.459329200
at:49:121:0,at:49:1316:0,0 days 00:04:53.372989200
at:49:1210:0,at:49:393:0,0 days 00:03:07.439878800
at:49:1210:0,at:49:1397:0,0 days 00:04:54.220890
at:49:1210:0,at:49:1446:0,0 days 00:00:59.806357200
at:49:1210:0,at:49:26:0,0 days 00:01:41.893928400
at:49:1210:0,at:49:976:0,0 days 00:04:12.097473599
at:49:1211:0,at:49:1176:0,0 days 00:04:51.383168400
at:49:1211:0,at:49:142:0,0 days 00:04:37.881746400
at:49:1211:0,at:49:1459:0,0 days 00:02:40.580750400
at:49:1212:0,at:49:1028:0,0 days 00:02:45.141590400
at:49:1212:0,at:49:1112:0,0 days 00:04:38.687275200
at:49:1212:0,at:49:1249:0,0 days 00:02:19.045903200
at:49:1212:0,at:49:1801:0,0 days 00:04:36.298203600
at:49:1212:0,at:49:28:0,0 days 00:03:20.941048800
at:49:1212:0,at:49:32:0,0 days 00:02:43.720371600
at:49:1212:0,at:49:378:0,0 days 00:04:20.447493599
at:49:1213:0,at:49:1277:0,0 days 00:04:41.916442800
at:49:1213:0,at:49:1917:0,0 days 00:04:25.051612800
at:49:1213:0,at:49:305:0,0 days 00:03:18.650869200
at:49:1213:0,at:49:495:0,0 days 00:04:22.859695200
at:49:1214:0,at:49:1394:0,0 days 00:03:48.683984400
at:49:1214:0,at:49:1857:0,0 days 00:04:17.314132800
at:49:1215:0,at:49:1248:0,0 days 00:04:44.189292
at:49:1215:0,at:49:1133:0,0 days 00:03:55.207440
at:49:1215:0,at:49:622:0,0 days 00:02:01.850474400
at:49:1215:0,at:49:999:0,0 days 00:04:20.147167199
at:49:1216:0,at:49:1657:0,0 days 00:03:51.253959600
at:49:1216:0,at:49:1687:0,0 days 00:04:24.776356799
at:49:1216:0,at:49:1858:0,0 days 00:04:14.609564400
at:49:1218:0,at:49:1104:0,0 days 00:03:30.233995200
at:49:1218:0,at:49:1471:0,0 days 00:04:39.424022400
at:49:1218:0,at:49:929:0,0 days 00:03:06.181992
at:49:1219:0,at:49:1026:0,0 days 00:03:51.621930
at:49:1219:0,at:49:1166:0,0 days 00:04:24.674854800
at:49:1219:0,at:49:1662:0,0 days 00:01:33.837736800
at:49:1219:0,at:49:297:0,0 days 00:03:54.039254399
at:49:122:0,at:49:112:0,0 days 00:03:50.421020399
at:49:122:0,at:49:1169:0,0 days 00:02:53.893276800
at:49:122:0,at:49:1197:0,0 days 00:02:20.998053600
at:49:122:0,at:49:1654:0,0 days 00:03:58.793878800
at:49:1220:0,at:49:1326:0,0 days 00:02:12.646561200
at:49:1220:0,at:49:268:0,0 days 00:03:23.737960800
at:49:1220:0,at:49:385:0,0 days 00:03:26.386628400
at:49:1220:0,at:49:401:0,0 days 00:02:40.197987600
at:49:1220:0,at:49:66:0,0 days 00:04:28.555661999
at:49:1221:0,at:49:503:0,0 days 00:04:43.497764400
at:49:1221:0,at:49:693:0,0 days 00:02:26.425568400
at:49:1221:0,at:49:868:0,0 days 00:03:48.007782
at:49:1223:0,at:49:608:0,0 days 00:04:24.832174799
at:49:1226:0,at:49:112:0,0 days 00:04:45.048741600
at:49:1226:0,at:49:1288:0,0 days 00:02:28.200876
at:49:1226:0,at:49:762:0,0 days 00:04:24.522783600
at:49:1227:0,at:49:36:0,0 days 00:02:02.326272
at:49:1227:0,at:49:577:0,0 days 00:03:50.902034400
at:49:1228:0,at:49:788:0,0 days 00:03:56.965348799
at:49:1228:0,at:49:247:0,0 days 00:02:06.081003599
at:49:1228:0,at:49:703:0,0 days 00:04:47.682764400
at:49:1228:0,at:49:790:0,0 days 00:04:00.519013200
at:49:1229:0,at:49:593:0,0 days 00:03:52.204600799
at:49:123:0,at:49:107:0,0 days 00:04:50.733253200
at:49:123:0,at:49:1116:0,0 days 00:03:50.049471600
at:49:123:0,at:49:1617:0,0 days 00:03:57.924792
at:49:123:0,at:49:1734:0,0 days 00:01:50.484219600
at:49:123:0,at:49:184:0,0 days 00:01:30.750841200
at:49:123:0,at:49:355:0,0 days 00:04:57.700628400
at:49:1230:0,at:49:708:0,0 days 00:02:39.187986
at:49:1231:0,at:49:948:0,0 days 00:02:47.266429200
at:49:1231:0,at:49:116:0,0 days 00:04:20.381858400
at:49:1232:0,at:49:849:0,0 days 00:03:58.819165199
at:49:1232:0,at:49:1154:0,0 days 00:02:26.978978400
at:49:1232:0,at:49:1286:0,0 days 00:04:13.912579200
at:49:1232:0,at:49:267:0,0 days 00:04:17.276739600
at:49:1232:0,at:49:277:0,0 days 00:02:23.408466
at:49:1232:0,at:49:306:0,0 days 00:02:34.383786
at:49:1233:0,at:49:104:0,0 days 00:01:47.719131600
at:49:1233:0,at:49:1086:0,0 days 00:04:41.675127600
at:49:1233:0,at:49:1286:0,0 days 00:03:27.085413600
at:49:1233:0,at:49:306:0,0 days 00:04:44.380437600
at:49:1233:0,at:49:755:0,0 days 00:04:51.775773600
at:49:1234:0,at:49:1031:0,0 days 00:03:55.944989999
at:49:1234:0,at:49:236:0,0 days 00:02:25.003514400
at:49:1234:0,at:49:927:0,0 days 00:04:51.900654
at:49:1235:0,at:49:1362:0,0 days 00:02:36.961299600
at:49:1235:0,at:49:1727:0,0 days 00:00:46.724706
at:49:1235:0,at:49:671:0,0 days 00:03:25.761981600
at:49:1236:0,at:49:575:0,0 days 00:03:46.857056400
at:49:1236:0,at:49:610:0,0 days 00:03:10.221505200
at:49:1237:0,at:49:1088:0,0 days 00:02:22.166602800
at:49:1237:0,at:49:1152:0,0 days 00:02:54.425684400
at:49:1237:0,at:49:1325:0,0 days 00:02:35.673658800
at:49:1237:0,at:49:664:0,0 days 00:04:07.116938400
at:49:1237:0,at:49:920:0,0 days 00:04:03.800812800
at:49:1239:0,at:49:1437:0,0 days 00:03:39.894156
at:49:1239:0,at:49:697:0,0 days 00:01:49.948615200
at:49:1239:0,at:49:971:0,0 days 00:02:36.428791200
at:49:124:0,at:49:173:0,0 days 00:04:58.179111600
at:49:124:0,at:49:507:0,0 days 00:04:59.646648
at:49:124:0,at:49:615:0,0 days 00:04:57.538383600
at:49:124:0,at:49:988:0,0 days 00:03:39.697711200
at:49:1240:0,at:49:1400:0,0 days 00:03:24.342267600
at:49:1240:0,at:49:243:0,0 days 00:04:08.849650800
at:49:1240:0,at:49:266:0,0 days 00:04:07.684622400
at:49:1240:0,at:49:482:0,0 days 00:04:24.614817599
at:49:1240:0,at:49:668:0,0 days 00:02:15.874475999
at:49:1241:0,at:49:1244:0,0 days 00:02:49.190467200
at:49:1241:0,at:49:485:0,0 days 00:02:41.575473600
at:49:1242:0,at:49:1021:0,0 days 00:01:26.312088
at:49:1242:0,at:49:1029:0,0 days 00:01:29.403609600
at:49:1242:0,at:49:139:0,0 days 00:04:54.701425200
at:49:1242:0,at:49:1423:0,0 days 00:04:51.157102800
at:49:1242:0,at:49:418:0,0 days 00:04:07.325079600
at:49:1242:0,at:49:514:0,0 days 00:03:39.599323200
at:49:1242:0,at:49:890:0,0 days 00:03:12.510392400
at:49:1243:0,at:49:566:0,0 days 00:03:45.281458799
at:49:1243:0,at:49:57:0,0 days 00:01:28.018344
at:49:1244:0,at:49:1241:0,0 days 00:02:49.190467200
at:49:1244:0,at:49:273:0,0 days 00:02:16.562626799
at:49:1244:0,at:49:329:0,0 days 00:04:44.962658400
at:49:1244:0,at:49:485:0,0 days 00:03:48.791322
at:49:1245:0,at:49:331:0,0 days 00:01:54.052748400
at:49:1245:0,at:49:721:0,0 days 00:02:39.245272800
at:49:1247:0,at:49:1512:0,0 days 00:01:24.015486
at:49:1247:0,at:49:1631:0,0 days 00:04:15.690352799
at:49:1247:0,at:49:1635:0,0 days 00:03:43.496794800
at:49:1247:0,at:49:1646:0,0 days 00:04:41.665101600
at:49:1247:0,at:49:1647:0,0 days 00:04:35.459979600
at:49:1247:0,at:49:1650:0,0 days 00:04:37.922181600
at:49:1247:0,at:49:1746:0,0 days 00:04:22.982062799
at:49:1247:0,at:49:455:0,0 days 00:04:18.688335600
at:49:1247:0,at:49:89:0,0 days 00:02:37.963521600
at:49:1249:0,at:49:1028:0,0 days 00:03:53.500748400
at:49:1249:0,at:49:1112:0,0 days 00:03:11.492913600
at:49:1249:0,at:49:1118:0,0 days 00:04:45.706454400
at:49:1249:0,at:49:1212:0,0 days 00:02:19.045903200
at:49:1249:0,at:49:142:0,0 days 00:03:47.762884799
at:49:1249:0,at:49:28:0,0 days 00:02:33.445280400
at:49:1249:0,at:49:32:0,0 days 00:04:26.677250400
at:49:125:0,at:49:111:0,0 days 00:02:55.190374800
at:49:125:0,at:49:129:0,0 days 00:03:03.222025200
at:49:125:0,at:49:162:0,0 days 00:03:22.861090800
at:49:1250:0,at:49:1815:0,0 days 00:04:17.106938400
at:49:1250:0,at:49:308:0,0 days 00:02:44.477300400
at:49:1250:0,at:49:367:0,0 days 00:04:45.194588400
at:49:1252:0,at:49:959:0,0 days 00:02:02.365897200
at:49:1252:0,at:49:1153:0,0 days 00:03:55.751367599
at:49:1252:0,at:49:362:0,0 days 00:01:12.164037600
at:49:1252:0,at:49:992:0,0 days 00:04:46.031109600
at:49:1254:0,at:49:1585:0,0 days 00:02:41.549758800
at:49:1255:0,at:49:227:0,0 days 00:03:42.562846800
at:49:1256:0,at:49:367:0,0 days 00:03:52.562455200
at:49:1256:0,at:49:660:0,0 days 00:03:00.950781600
at:49:1258:0,at:49:1808:0,0 days 00:03:14.968591200
at:49:1258:0,at:49:1809:0,0 days 00:02:48.217862400
at:49:1258:0,at:49:720:0,0 days 00:01:41.096064
at:49:1259:0,at:49:464:0,0 days 00:02:09.555867599
at:49:1259:0,at:49:957:0,0 days 00:01:30.726397200
at:49:1261:0,at:49:1743:0,0 days 00:02:34.016280
at:49:1261:0,at:49:1826:0,0 days 00:02:26.335543200
at:49:1261:0,at:49:216:0,0 days 00:02:23.069976
at:49:1261:0,at:49:564:0,0 days 00:04:33.986020800
at:49:1262:0,at:49:1015:0,0 days 00:00:22.210322400
at:49:1262:0,at:49:1160:0,0 days 00:04:35.274288
at:49:1262:0,at:49:1508:0,0 days 00:04:43.181472
at:49:1262:0,at:49:1545:0,0 days 00:02:32.402342400
at:49:1262:0,at:49:1718:0,0 days 00:04:34.299069600
at:49:1262:0,at:49:865:0,0 days 00:02:36.243373200
at:49:1262:0,at:49:895:0,0 days 00:02:24.044917200
at:49:1263:0,at:49:484:0,0 days 00:04:37.705537200
at:49:1263:0,at:49:1757:0,0 days 00:02:15.087868800
at:49:1263:0,at:49:425:0,0 days 00:02:24.240670800
at:49:1263:0,at:49:702:0,0 days 00:03:59.242089600
at:49:1263:0,at:49:814:0,0 days 00:03:20.642043600
at:49:1264:0,at:49:1070:0,0 days 00:03:30.553696800
at:49:1265:0,at:49:1781:0,0 days 00:03:23.518720800
at:49:1265:0,at:49:608:0,0 days 00:02:21.572890800
at:49:1266:0,at:49:1412:0,0 days 00:03:55.495699200
at:49:1266:0,at:49:870:0,0 days 00:01:27.605989200
at:49:1266:0,at:49:887:0,0 days 00:03:39.792333600
at:49:1267:0,at:49:178:0,0 days 00:03:22.023770400
at:49:1267:0,at:49:747:0,0 days 00:01:55.922707200
at:49:1267:0,at:49:753:0,0 days 00:02:50.723192400
at:49:1268:0,at:49:1133:0,0 days 00:04:10.934702400
at:49:1268:0,at:49:130:0,0 days 00:03:38.702862
at:49:1268:0,at:49:1772:0,0 days 00:03:46.867010400
at:49:1269:0,at:49:1389:0,0 days 00:03:11.313064800
at:49:1269:0,at:49:163:0,0 days 00:00:43.017364800
at:49:1269:0,at:49:231:0,0 days 00:01:16.992433200
at:49:1269:0,at:49:552:0,0 days 00:04:53.984010
at:49:1269:0,at:49:677:0,0 days 00:02:33.374742
at:49:127:0,at:49:117:0,0 days 00:02:48.664550400
at:49:127:0,at:49:1598:0,0 days 00:03:43.246238400
at:49:127:0,at:49:1872:0,0 days 00:02:46.478414400
at:49:127:0,at:49:510:0,0 days 00:02:57.399748800
at:49:127:0,at:49:914:0,0 days 00:03:07.829085600
at:49:1270:0,at:49:532:0,0 days 00:02:37.410975600
at:49:1270:0,at:49:1807:0,0 days 00:02:28.875775200
at:49:1270:0,at:49:1946:0,0 days 00:02:48.909807600
at:49:1270:0,at:49:58:0,0 days 00:01:07.989787200
at:49:1271:0,at:43:3674:0,0 days 00:04:13.932642
at:49:1271:0,at:49:541:0,0 days 00:04:10.024539600
at:49:1272:0,at:49:217:0,0 days 00:04:16.382427600
at:49:1272:0,at:49:1426:0,0 days 00:03:14.972252400
at:49:1272:0,at:49:1526:0,0 days 00:03:40.029836400
at:49:1272:0,at:49:73:0,0 days 00:01:25.533094800
at:49:1274:0,at:43:4514:0,0 days 00:02:56.958198
at:49:1274:0,at:49:1106:0,0 days 00:03:44.584588800
at:49:1275:0,at:49:1659:0,0 days 00:03:59.117187600
at:49:1275:0,at:49:175:0,0 days 00:02:47.137412400
at:49:1275:0,at:49:41:0,0 days 00:04:08.913493200
at:49:1275:0,at:49:827:0,0 days 00:02:52.824757200
at:49:1275:0,at:49:883:0,0 days 00:03:57.150385200
at:49:1276:0,at:49:511:0,0 days 00:03:44.867890800
at:49:1276:0,at:49:1852:0,0 days 00:02:57.807844800
at:49:1276:0,at:49:35:0,0 days 00:03:47.889338400
at:49:1277:0,at:49:1213:0,0 days 00:04:41.916442800
at:49:1277:0,at:49:1690:0,0 days 00:04:19.890004800
at:49:1277:0,at:49:495:0,0 days 00:04:12.215647199
at:49:1278:0,at:49:1364:0,0 days 00:04:12.979567200
at:49:1278:0,at:49:394:0,0 days 00:04:23.919762
at:49:1278:0,at:49:778:0,0 days 00:03:57.396740399
at:49:1279:0,at:49:1280:0,0 days 00:03:47.303168400
at:49:1279:0,at:49:1619:0,0 days 00:03:25.459333200
at:49:1279:0,at:49:1878:0,0 days 00:04:24.624811200
at:49:1279:0,at:49:651:0,0 days 00:02:44.488395600
at:49:1279:0,at:49:83:0,0 days 00:03:35.628667200
at:49:128:0,at:49:1314:0,0 days 00:04:21.121031999
at:49:128:0,at:49:1541:0,0 days 00:04:06.897939600
at:49:128:0,at:49:1627:0,0 days 00:02:07.218326400
at:49:128:0,at:49:203:0,0 days 00:04:47.910244800
at:49:128:0,at:49:483:0,0 days 00:04:57.576640800
at:49:128:0,at:49:598:0,0 days 00:04:48.554248800
at:49:1280:0,at:49:1279:0,0 days 00:03:47.303168400
at:49:1280:0,at:49:1528:0,0 days 00:04:38.247938400
at:49:1281:0,at:49:1054:0,0 days 00:03:52.180621200
at:49:1281:0,at:49:1390:0,0 days 00:03:17.271147600
at:49:1281:0,at:49:1491:0,0 days 00:03:22.715514
at:49:1281:0,at:49:1586:0,0 days 00:03:54.303832800
at:49:1281:0,at:49:585:0,0 days 00:03:11.562224400
at:49:1282:0,at:49:579:0,0 days 00:03:34.750544400
at:49:1283:0,at:49:1295:0,0 days 00:02:44.498832
at:49:1283:0,at:49:589:0,0 days 00:04:51.716269200
at:49:1284:0,at:49:1661:0,0 days 00:04:40.492232400
at:49:1284:0,at:49:240:0,0 days 00:02:43.923566400
at:49:1285:0,at:49:1417:0,0 days 00:04:42.916162800
at:49:1285:0,at:49:854:0,0 days 00:00:43.135070400
at:49:1285:0,at:49:855:0,0 days 00:04:11.778564
at:49:1286:0,at:49:104:0,0 days 00:04:57.283932
at:49:1286:0,at:49:1154:0,0 days 00:03:15.607882800
at:49:1286:0,at:49:1232:0,0 days 00:04:13.912579200
at:49:1286:0,at:49:1233:0,0 days 00:03:27.085413600
at:49:1286:0,at:49:306:0,0 days 00:02:09.508563600
at:49:1286:0,at:49:755:0,0 days 00:04:54.321265200
at:49:1287:0,at:49:30:0,0 days 00:03:13.578238800
at:49:1287:0,at:49:1312:0,0 days 00:04:37.883312400
at:49:1287:0,at:49:1392:0,0 days 00:04:41.214475200
at:49:1287:0,at:49:1494:0,0 days 00:01:16.384684800
at:49:1287:0,at:49:1571:0,0 days 00:03:13.315950
at:49:1287:0,at:49:53:0,0 days 00:04:58.091624400
at:49:1288:0,at:49:1226:0,0 days 00:02:28.200876
at:49:1288:0,at:49:29:0,0 days 00:03:42.186290400
at:49:1288:0,at:49:762:0,0 days 00:04:57.858726
at:49:1289:0,at:49:288:0,0 days 00:04:28.140023999
at:49:1289:0,at:49:1291:0,0 days 00:04:02.144452800
at:49:1289:0,at:49:1292:0,0 days 00:01:04.408258800
at:49:1289:0,at:49:387:0,0 days 00:04:43.733964
at:49:1289:0,at:49:427:0,0 days 00:04:17.846216400
at:49:1289:0,at:49:749:0,0 days 00:04:00.989871600
at:49:129:0,at:49:125:0,0 days 00:03:03.222025200
at:49:1290:0,at:49:155:0,0 days 00:03:38.185776
at:49:1290:0,at:49:1716:0,0 days 00:02:58.518340800
at:49:1290:0,at:49:1858:0,0 days 00:04:24.122499600
at:49:1290:0,at:49:822:0,0 days 00:04:18.879880800
at:49:1291:0,at:49:1289:0,0 days 00:04:02.144452800
at:49:1291:0,at:49:1292:0,0 days 00:03:15.010099200
at:49:1291:0,at:49:429:0,0 days 00:02:55.738860
at:49:1292:0,at:49:288:0,0 days 00:04:02.472484800
at:49:1292:0,at:49:1031:0,0 days 00:04:48.014601600
at:49:1292:0,at:49:1289:0,0 days 00:01:04.408258800
at:49:1292:0,at:49:1291:0,0 days 00:03:15.010099200
at:49:1292:0,at:49:387:0,0 days 00:04:52.012711200
at:49:1292:0,at:49:427:0,0 days 00:04:59.937124800
at:49:1296:0,at:49:1871:0,0 days 00:03:10.349164800
at:49:13:0,at:49:1033:0,0 days 00:04:45.576825600
at:49:13:0,at:49:1119:0,0 days 00:03:39.227886
at:49:13:0,at:49:1129:0,0 days 00:03:33.595761600
at:49:13:0,at:49:1144:0,0 days 00:01:31.137168
at:49:13:0,at:49:1145:0,0 days 00:01:36.604729200
at:49:13:0,at:49:1198:0,0 days 00:03:40.488728400
at:49:13:0,at:49:1203:0,0 days 00:04:21.720802799
at:49:13:0,at:49:213:0,0 days 00:03:54.457124400
at:49:13:0,at:49:419:0,0 days 00:04:44.527324800
at:49:13:0,at:49:544:0,0 days 00:03:05.340042
at:49:13:0,at:49:838:0,0 days 00:02:43.492866
at:49:130:0,at:49:1268:0,0 days 00:03:38.702862
at:49:130:0,at:49:1772:0,0 days 00:04:42.622334400
at:49:130:0,at:49:1927:0,0 days 00:03:13.789141200
at:49:130:0,at:49:431:0,0 days 00:03:21.478914
at:49:1300:0,at:49:1095:0,0 days 00:04:29.566160399
at:49:1300:0,at:49:1405:0,0 days 00:04:46.288192800
at:49:1300:0,at:49:1474:0,0 days 00:01:39.143136
at:49:1300:0,at:49:1912:0,0 days 00:04:07.841478
at:49:1300:0,at:49:384:0,0 days 00:04:59.328123600
at:49:1300:0,at:49:666:0,0 days 00:02:20.432720400
at:49:1302:0,at:49:1506:0,0 days 00:02:43.901127600
at:49:1302:0,at:49:810:0,0 days 00:04:40.913713200
at:49:1303:0,at:49:981:0,0 days 00:03:20.346861600
at:49:1303:0,at:49:1489:0,0 days 00:03:49.901774400
at:49:1303:0,at:49:1759:0,0 days 00:01:34.495496400
at:49:1303:0,at:49:1865:0,0 days 00:02:53.960352
at:49:1303:0,at:49:601:0,0 days 00:01:05.384391600
at:49:1303:0,at:49:840:0,0 days 00:02:05.118655200
at:49:1304:0,at:49:1189:0,0 days 00:04:32.988144
at:49:1305:0,at:49:1193:0,0 days 00:04:43.980434400
at:49:1305:0,at:49:1460:0,0 days 00:02:51.326138400
at:49:1305:0,at:49:1813:0,0 days 00:04:22.481425200
at:49:1306:0,at:49:1468:0,0 days 00:03:31.352414400
at:49:1306:0,at:49:1566:0,0 days 00:04:04.853096400
at:49:1306:0,at:49:436:0,0 days 00:04:42.389558400
at:49:1306:0,at:49:437:0,0 days 00:04:44.541991200
at:49:1306:0,at:49:712:0,0 days 00:03:55.085288400
at:49:1306:0,at:49:833:0,0 days 00:03:43.770715200
at:49:1307:0,at:49:1357:0,0 days 00:04:27.440691600
at:49:1308:0,at:49:1547:0,0 days 00:03:43.884093600
at:49:1308:0,at:49:1624:0,0 days 00:04:54.903432
at:49:1308:0,at:49:1866:0,0 days 00:02:09.673857600
at:49:1309:0,at:43:5996:0,0 days 00:03:59.971935599
at:49:1309:0,at:49:375:0,0 days 00:02:38.677833600
at:49:131:0,at:49:957:0,0 days 00:04:52.719452400
at:49:1310:0,at:49:1011:0,0 days 00:03:45.557204399
at:49:1310:0,at:49:1926:0,0 days 00:03:40.344037200
at:49:1311:0,at:49:1101:0,0 days 00:01:27.378037200
at:49:1311:0,at:49:1562:0,0 days 00:02:53.999001600
at:49:1311:0,at:49:409:0,0 days 00:03:39.321673200
at:49:1311:0,at:49:978:0,0 days 00:03:14.411077200
at:49:1312:0,at:49:30:0,0 days 00:04:58.481472
at:49:1312:0,at:49:1287:0,0 days 00:04:37.883312400
at:49:1312:0,at:49:1494:0,0 days 00:04:02.395527600
at:49:1312:0,at:49:1572:0,0 days 00:02:54.623814
at:49:1312:0,at:49:1715:0,0 days 00:03:29.980288800
at:49:1312:0,at:49:447:0,0 days 00:04:56.330634
at:49:1313:0,at:49:1034:0,0 days 00:04:52.487396400
at:49:1314:0,at:49:128:0,0 days 00:04:21.121031999
at:49:1314:0,at:49:1541:0,0 days 00:02:26.984817600
at:49:1314:0,at:49:598:0,0 days 00:04:52.894405200
at:49:1315:0,at:49:115:0,0 days 00:02:06.801752400
at:49:1315:0,at:49:1199:0,0 days 00:01:20.165476800
at:49:1315:0,at:49:283:0,0 days 00:02:38.761220400
at:49:1315:0,at:49:765:0,0 days 00:04:44.387522400
at:49:1315:0,at:49:821:0,0 days 00:03:35.278113600
at:49:1316:0,at:49:121:0,0 days 00:04:53.372989200
at:49:1316:0,at:49:236:0,0 days 00:04:53.485251600
at:49:1316:0,at:49:81:0,0 days 00:03:14.225886
at:49:1317:0,at:49:754:0,0 days 00:02:22.207830
at:49:1317:0,at:49:877:0,0 days 00:04:47.663882400
at:49:1319:0,at:49:1117:0,0 days 00:04:41.925003600
at:49:1319:0,at:49:1499:0,0 days 00:04:09.867388799
at:49:132:0,at:49:1622:0,0 days 00:04:24.999452400
at:49:132:0,at:49:471:0,0 days 00:03:27.589698
at:49:1320:0,at:49:1022:0,0 days 00:04:24.162142800
at:49:1320:0,at:49:1102:0,0 days 00:04:53.112792
at:49:1320:0,at:49:1119:0,0 days 00:02:09.723962399
at:49:1320:0,at:49:1144:0,0 days 00:04:50.358514800
at:49:1320:0,at:49:1203:0,0 days 00:04:54.927328800
at:49:1320:0,at:49:157:0,0 days 00:01:58.717563600
at:49:1320:0,at:49:415:0,0 days 00:02:45.174454800
at:49:1320:0,at:49:457:0,0 days 00:04:34.879285200
at:49:1320:0,at:49:544:0,0 days 00:02:36.480058800
at:49:1321:0,at:49:289:0,0 days 00:03:32.738839200
at:49:1321:0,at:49:1331:0,0 days 00:04:18.270649200
at:49:1321:0,at:49:1769:0,0 days 00:03:51.789736800
at:49:1321:0,at:49:1770:0,0 days 00:03:24.557702400
at:49:1322:0,at:49:1012:0,0 days 00:02:49.891340400
at:49:1322:0,at:49:1560:0,0 days 00:03:41.780775600
at:49:1322:0,at:49:1586:0,0 days 00:04:02.489260800
